Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 09:30:00-05:00,258.6700134277344,259.5,258.360107421875,258.8501892089844,258.8501892089844,568209
2020-01-24 09:32:00-05:00,258.7738037109375,258.9100036621094,257.1700134277344,257.1700134277344,257.1700134277344,161609
2020-01-24 09:34:00-05:00,257.0,257.39801025390625,257.0,257.29998779296875,257.29998779296875,88144
2020-01-24 09:36:00-05:00,257.0299987792969,257.12689208984375,256.893798828125,257.0517883300781,257.0517883300781,116579
2020-01-24 09:38:00-05:00,257.0199890136719,257.1400146484375,256.2099914550781,256.2099914550781,256.2099914550781,121766
2020-01-24 09:40:00-05:00,255.89720153808594,255.90249633789062,255.6699981689453,255.6699981689453,255.6699981689453,173870
2020-01-24 09:42:00-05:00,255.79469299316406,256.37139892578125,255.79469299316406,256.37139892578125,256.37139892578125,86542
2020-01-24 09:44:00-05:00,256.4100036621094,256.5285949707031,256.19000244140625,256.5285949707031,256.5285949707031,86985
2020-01-24 09:46:00-05:00,256.0799865722656,256.0799865722656,255.5500946044922,255.5500946044922,255.5500946044922,77448
2020-01-24 09:48:00-05:00,255.87100219726562,255.88870239257812,255.3907012939453,255.3907012939453,255.3907012939453,69022
2020-01-24 09:50:00-05:00,255.30999755859375,255.5399932861328,255.30999755859375,255.5399932861328,255.5399932861328,71205
2020-01-24 09:52:00-05:00,255.8800048828125,255.88999938964844,255.4600067138672,255.47999572753906,255.47999572753906,77722
2020-01-24 09:54:00-05:00,255.32000732421875,255.32000732421875,255.07000732421875,255.1999969482422,255.1999969482422,77012
2020-01-24 09:56:00-05:00,255.3218994140625,255.91000366210938,255.3218994140625,255.91000366210938,255.91000366210938,42723
2020-01-24 09:58:00-05:00,255.4739990234375,256.0492858886719,255.3480987548828,255.726806640625,255.726806640625,56394
2020-01-24 10:00:00-05:00,255.67999267578125,255.80999755859375,255.1999969482422,255.31370544433594,255.31370544433594,26431
2020-01-24 10:02:00-05:00,255.24639892578125,255.60000610351562,254.92410278320312,255.16000366210938,255.16000366210938,39821
2020-01-24 10:04:00-05:00,255.10000610351562,255.7899932861328,255.0500030517578,255.1199951171875,255.1199951171875,61467
2020-01-24 10:06:00-05:00,255.10000610351562,255.36000061035156,254.55999755859375,254.63999938964844,254.63999938964844,63371
2020-01-24 10:08:00-05:00,254.57000732421875,254.9071044921875,254.49000549316406,254.86000061035156,254.86000061035156,61544
2020-01-24 10:10:00-05:00,254.8800048828125,255.1699981689453,254.6199951171875,254.97850036621094,254.97850036621094,32629
2020-01-24 10:12:00-05:00,254.98330688476562,255.10000610351562,254.69000244140625,254.97000122070312,254.97000122070312,43909
2020-01-24 10:14:00-05:00,255.0,255.12989807128906,254.8000030517578,255.0,255.0,25559
2020-01-24 10:16:00-05:00,254.99729919433594,255.02000427246094,254.3699951171875,254.42999267578125,254.42999267578125,41129
2020-01-24 10:18:00-05:00,254.4600067138672,254.46119689941406,253.8238067626953,253.88720703125,253.88720703125,62366
2020-01-24 10:20:00-05:00,253.88999938964844,254.0500030517578,253.55999755859375,253.99000549316406,253.99000549316406,59682
2020-01-24 10:22:00-05:00,253.96060180664062,254.375,253.9438934326172,254.36639404296875,254.36639404296875,43288
2020-01-24 10:24:00-05:00,254.3800048828125,254.47999572753906,254.0200958251953,254.13999938964844,254.13999938964844,42338
2020-01-24 10:26:00-05:00,254.0449981689453,254.19000244140625,253.89999389648438,253.95680236816406,253.95680236816406,22783
2020-01-24 10:28:00-05:00,253.91000366210938,253.95700073242188,253.3000030517578,253.63999938964844,253.63999938964844,62018
2020-01-24 10:30:00-05:00,253.5500030517578,253.97999572753906,253.42999267578125,253.91000366210938,253.91000366210938,29785
2020-01-24 10:32:00-05:00,253.9199981689453,254.35000610351562,253.78500366210938,254.35000610351562,254.35000610351562,50600
2020-01-24 10:34:00-05:00,254.30499267578125,254.7030029296875,254.22000122070312,254.63340759277344,254.63340759277344,81281
2020-01-24 10:36:00-05:00,254.64500427246094,254.82000732421875,254.49000549316406,254.6300048828125,254.6300048828125,47790
2020-01-24 10:38:00-05:00,254.61349487304688,254.85879516601562,254.39999389648438,254.77999877929688,254.77999877929688,56764
2020-01-24 10:40:00-05:00,254.75869750976562,254.91000366210938,254.6999969482422,254.8704071044922,254.8704071044922,27288
2020-01-24 10:42:00-05:00,254.9199981689453,255.02000427246094,254.6199951171875,254.8090057373047,254.8090057373047,32993
2020-01-24 10:44:00-05:00,254.82679748535156,254.82679748535156,254.11000061035156,254.13999938964844,254.13999938964844,32639
2020-01-24 10:46:00-05:00,254.19500732421875,254.7550048828125,254.1331024169922,254.7281036376953,254.7281036376953,32493
