Datetime,Open,High,Low,Close,Adj Close,Volume
2020-01-24 09:30:00-05:00,1492.8199462890625,1493.3599853515625,1490.0,1492.92578125,1492.92578125,38189
2020-01-24 09:32:00-05:00,1493.4200439453125,1493.43994140625,1490.9599609375,1493.300048828125,1493.300048828125,14032
2020-01-24 09:34:00-05:00,1492.125,1493.18505859375,1491.4200439453125,1491.4200439453125,1491.4200439453125,7400
2020-01-24 09:36:00-05:00,1491.2789306640625,1491.699951171875,1491.2789306640625,1491.4649658203125,1491.4649658203125,6575
2020-01-24 09:38:00-05:00,1491.6624755859375,1491.9599609375,1491.030029296875,1491.030029296875,1491.030029296875,11395
2020-01-24 09:40:00-05:00,1490.22998046875,1491.4200439453125,1489.6099853515625,1489.6099853515625,1489.6099853515625,10322
2020-01-24 09:42:00-05:00,1489.8199462890625,1490.949951171875,1489.8199462890625,1490.949951171875,1490.949951171875,4468
2020-01-24 09:44:00-05:00,1491.6400146484375,1491.6400146484375,1490.204345703125,1490.204345703125,1490.204345703125,1889
2020-01-24 09:46:00-05:00,1489.6500244140625,1489.6500244140625,1487.510009765625,1487.510009765625,1487.510009765625,10819
2020-01-24 09:48:00-05:00,1488.550048828125,1489.8349609375,1487.3399658203125,1489.778564453125,1489.778564453125,7862
2020-01-24 09:50:00-05:00,1489.5999755859375,1489.8800048828125,1489.5,1489.8800048828125,1489.8800048828125,6220
2020-01-24 09:52:00-05:00,1489.4150390625,1490.9100341796875,1489.375,1489.375,1489.375,5885
2020-01-24 09:54:00-05:00,1488.43994140625,1489.1400146484375,1488.43994140625,1489.1400146484375,1489.1400146484375,4092
2020-01-24 09:56:00-05:00,1489.3900146484375,1489.3900146484375,1487.6800537109375,1488.10498046875,1488.10498046875,7017
2020-01-24 09:58:00-05:00,1488.3599853515625,1488.8900146484375,1487.6090087890625,1488.5999755859375,1488.5999755859375,5109
2020-01-24 10:00:00-05:00,1488.449951171875,1488.449951171875,1485.1400146484375,1485.385009765625,1485.385009765625,10382
2020-01-24 10:02:00-05:00,1485.22998046875,1486.9000244140625,1485.22998046875,1485.68994140625,1485.68994140625,6780
2020-01-24 10:04:00-05:00,1485.72998046875,1486.1650390625,1485.1600341796875,1485.676513671875,1485.676513671875,4592
2020-01-24 10:06:00-05:00,1485.46337890625,1486.3399658203125,1485.46337890625,1486.0,1486.0,3041
2020-01-24 10:08:00-05:00,1485.4200439453125,1487.5762939453125,1485.4200439453125,1487.510009765625,1487.510009765625,8169
2020-01-24 10:10:00-05:00,1487.9000244140625,1488.65234375,1486.75830078125,1488.2099609375,1488.2099609375,10665
2020-01-24 10:12:00-05:00,1488.5050048828125,1488.5050048828125,1487.6806640625,1488.2900390625,1488.2900390625,2865
2020-01-24 10:14:00-05:00,1489.0,1489.181640625,1487.8499755859375,1487.9749755859375,1487.9749755859375,3576
2020-01-24 10:16:00-05:00,1487.5899658203125,1487.719970703125,1486.6297607421875,1487.1500244140625,1487.1500244140625,7804
2020-01-24 10:18:00-05:00,1487.0350341796875,1487.0350341796875,1485.9871826171875,1485.9871826171875,1485.9871826171875,3795
2020-01-24 10:20:00-05:00,1485.7099609375,1486.3900146484375,1484.739990234375,1485.1800537109375,1485.1800537109375,5677
2020-01-24 10:22:00-05:00,1485.1300048828125,1486.5699462890625,1484.7850341796875,1486.5699462890625,1486.5699462890625,4118
2020-01-24 10:24:00-05:00,1487.0,1488.18994140625,1486.6500244140625,1488.175048828125,1488.175048828125,11259
2020-01-24 10:26:00-05:00,1487.0799560546875,1487.550048828125,1486.300048828125,1486.7537841796875,1486.7537841796875,2752
2020-01-24 10:28:00-05:00,1486.9300537109375,1487.2049560546875,1485.050048828125,1485.050048828125,1485.050048828125,7519
2020-01-24 10:30:00-05:00,1485.3375244140625,1487.0,1485.2900390625,1486.25,1486.25,3967
2020-01-24 10:32:00-05:00,1486.27001953125,1486.27001953125,1484.655029296875,1485.4300537109375,1485.4300537109375,5206
2020-01-24 10:34:00-05:00,1485.3800048828125,1485.3800048828125,1484.949951171875,1484.949951171875,1484.949951171875,2579
2020-01-24 10:36:00-05:00,1485.6400146484375,1485.916259765625,1485.56005859375,1485.916259765625,1485.916259765625,1349
2020-01-24 10:38:00-05:00,1486.5,1486.6400146484375,1485.2449951171875,1485.75,1485.75,4292
2020-01-24 10:40:00-05:00,1486.3050537109375,1486.3050537109375,1484.7900390625,1485.2099609375,1485.2099609375,2264
2020-01-24 10:42:00-05:00,1485.5999755859375,1485.5999755859375,1484.324951171875,1484.52001953125,1484.52001953125,4886
2020-01-24 10:44:00-05:00,1484.02001953125,1484.2900390625,1483.5,1483.9849853515625,1483.9849853515625,8097
2020-01-24 10:46:00-05:00,1483.5399169921875,1483.800048828125,1482.31005859375,1483.5999755859375,1483.5999755859375,6417
2020-01-24 10:48:00-05:00,1483.7650146484375,1483.7650146484375,1483.1700439453125,1483.1700439453125,1483.1700439453125,1127
2020-01-24 10:50:00-05:00,1483.7900390625,1484.3900146484375,1483.760009765625,1484.3900146484375,1484.3900146484375,1767
2020-01-24 10:52:00-05:00,1484.4300537109375,1484.810302734375,1484.1500244140625,1484.1800537109375,1484.1800537109375,3159
2020-01-24 10:54:00-05:00,1484.27001953125,1485.6400146484375,1484.06005859375,1485.6400146484375,1485.6400146484375,2019
2020-01-24 10:56:00-05:00,1485.25,1485.25,1484.3499755859375,1484.4300537109375,1484.4300537109375,1682
2020-01-24 10:58:00-05:00,1484.7900390625,1485.3319091796875,1484.699951171875,1484.9483642578125,1484.9483642578125,2916
2020-01-24 11:00:00-05:00,1485.0400390625,1485.094970703125,1484.8699951171875,1484.9599609375,1484.9599609375,2409
2020-01-24 11:02:00-05:00,1485.6400146484375,1485.780029296875,1485.010009765625,1485.550048828125,1485.550048828125,5812
2020-01-24 11:04:00-05:00,1486.0,1487.042236328125,1485.5799560546875,1486.5699462890625,1486.5699462890625,7441
2020-01-24 11:06:00-05:00,1486.760009765625,1487.06005859375,1486.5799560546875,1486.9552001953125,1486.9552001953125,5618
2020-01-24 11:08:00-05:00,1487.0,1487.81005859375,1487.0,1487.594970703125,1487.594970703125,3267
2020-01-24 11:10:00-05:00,1487.3900146484375,1487.97998046875,1487.3900146484375,1487.8499755859375,1487.8499755859375,4661
2020-01-24 11:12:00-05:00,1487.22998046875,1487.4361572265625,1486.6363525390625,1486.6363525390625,1486.6363525390625,3185
2020-01-24 11:14:00-05:00,1486.8699951171875,1487.6700439453125,1486.780029296875,1487.4200439453125,1487.4200439453125,4279
2020-01-24 11:16:00-05:00,1487.489990234375,1487.5992431640625,1486.799560546875,1486.799560546875,1486.799560546875,3833
2020-01-24 11:18:00-05:00,1486.344970703125,1486.43994140625,1483.25,1485.669921875,1485.669921875,10950
2020-01-24 11:20:00-05:00,1485.449951171875,1485.625,1484.5400390625,1484.5400390625,1484.5400390625,3117
2020-01-24 11:22:00-05:00,1484.7149658203125,1485.3499755859375,1483.2384033203125,1483.3499755859375,1483.3499755859375,3620
2020-01-24 11:24:00-05:00,1483.260009765625,1483.4100341796875,1481.3499755859375,1481.3499755859375,1481.3499755859375,9929
2020-01-24 11:26:00-05:00,1481.530029296875,1482.324951171875,1481.4000244140625,1482.2099609375,1482.2099609375,6615
2020-01-24 11:28:00-05:00,1482.02001953125,1483.4000244140625,1482.02001953125,1482.969970703125,1482.969970703125,6475
2020-01-24 11:30:00-05:00,1483.43505859375,1483.7099609375,1483.0799560546875,1483.1300048828125,1483.1300048828125,1964
2020-01-24 11:32:00-05:00,1483.02001953125,1483.0999755859375,1481.7550048828125,1482.594970703125,1482.594970703125,9563
2020-01-24 11:34:00-05:00,1482.260009765625,1483.9300537109375,1482.260009765625,1483.239990234375,1483.239990234375,6061
2020-01-24 11:36:00-05:00,1483.449951171875,1483.5150146484375,1482.010009765625,1483.5150146484375,1483.5150146484375,5988
2020-01-24 11:38:00-05:00,1483.4449462890625,1483.4449462890625,1482.5550537109375,1482.56005859375,1482.56005859375,2338
2020-01-24 11:40:00-05:00,1482.260009765625,1482.6400146484375,1480.3499755859375,1480.5,1480.5,27148
2020-01-24 11:42:00-05:00,1480.239990234375,1481.5198974609375,1478.6700439453125,1480.9000244140625,1480.9000244140625,20256
2020-01-24 11:44:00-05:00,1480.6800537109375,1480.739990234375,1479.1650390625,1480.667724609375,1480.667724609375,6016
2020-01-24 11:46:00-05:00,1480.1650390625,1480.435791015625,1477.1099853515625,1477.1099853515625,1477.1099853515625,21214
2020-01-24 11:48:00-05:00,1476.4100341796875,1477.1600341796875,1474.530029296875,1476.989990234375,1476.989990234375,14794
2020-01-24 11:50:00-05:00,1477.550048828125,1478.27001953125,1476.5447998046875,1477.9599609375,1477.9599609375,7736
2020-01-24 11:52:00-05:00,1477.9200439453125,1478.010009765625,1476.719970703125,1477.1500244140625,1477.1500244140625,4379
2020-01-24 11:54:00-05:00,1477.2750244140625,1478.050048828125,1476.9599609375,1477.9100341796875,1477.9100341796875,4283
2020-01-24 11:56:00-05:00,1477.7950439453125,1477.7950439453125,1474.760009765625,1475.3199462890625,1475.3199462890625,12071
2020-01-24 11:58:00-05:00,1475.2950439453125,1476.31005859375,1474.52001953125,1474.740966796875,1474.740966796875,14835
2020-01-24 12:00:00-05:00,1474.6500244140625,1474.7320556640625,1473.2650146484375,1474.0,1474.0,11290
2020-01-24 12:02:00-05:00,1474.0,1474.8699951171875,1473.072998046875,1473.550048828125,1473.550048828125,5531
2020-01-24 12:04:00-05:00,1473.5450439453125,1474.6500244140625,1473.5450439453125,1473.5699462890625,1473.5699462890625,12312
2020-01-24 12:06:00-05:00,1473.3599853515625,1474.3699951171875,1472.72998046875,1473.8172607421875,1473.8172607421875,10472
2020-01-24 12:08:00-05:00,1473.93994140625,1474.791748046875,1473.4000244140625,1474.791748046875,1474.791748046875,9023
2020-01-24 12:10:00-05:00,1474.030029296875,1476.22998046875,1473.114990234375,1476.22998046875,1476.22998046875,7292
2020-01-24 12:12:00-05:00,1476.199951171875,1476.199951171875,1473.7099609375,1475.4420166015625,1475.4420166015625,4876
2020-01-24 12:14:00-05:00,1475.22998046875,1475.22998046875,1473.4599609375,1473.6700439453125,1473.6700439453125,6604
2020-01-24 12:16:00-05:00,1473.6700439453125,1474.219970703125,1472.699951171875,1472.97998046875,1472.97998046875,3803
2020-01-24 12:18:00-05:00,1473.0294189453125,1473.0294189453125,1469.47998046875,1471.739990234375,1471.739990234375,20442
2020-01-24 12:20:00-05:00,1472.1240234375,1473.219970703125,1471.9300537109375,1472.5628662109375,1472.5628662109375,5882
2020-01-24 12:22:00-05:00,1472.1600341796875,1473.0899658203125,1471.9200439453125,1472.449951171875,1472.449951171875,4885
2020-01-24 12:24:00-05:00,1472.56494140625,1473.2900390625,1472.4100341796875,1472.4100341796875,1472.4100341796875,4241
2020-01-24 12:26:00-05:00,1472.4637451171875,1472.4637451171875,1471.3699951171875,1471.43994140625,1471.43994140625,6557
2020-01-24 12:28:00-05:00,1470.5,1471.25,1469.9200439453125,1471.25,1471.25,8017
2020-01-24 12:30:00-05:00,1471.553955078125,1472.780029296875,1471.300048828125,1472.6199951171875,1472.6199951171875,5258
2020-01-24 12:32:00-05:00,1472.3599853515625,1473.02001953125,1472.3599853515625,1473.02001953125,1473.02001953125,4037
2020-01-24 12:34:00-05:00,1473.125,1473.1800537109375,1472.375,1472.739990234375,1472.739990234375,4002
2020-01-24 12:36:00-05:00,1473.1700439453125,1474.010009765625,1473.1400146484375,1474.0,1474.0,3783
2020-01-24 12:38:00-05:00,1474.0,1474.699951171875,1473.1400146484375,1473.4300537109375,1473.4300537109375,5490
2020-01-24 12:40:00-05:00,1474.1300048828125,1475.300048828125,1473.8900146484375,1474.97998046875,1474.97998046875,6069
2020-01-24 12:42:00-05:00,1475.199951171875,1475.2249755859375,1474.43994140625,1474.5225830078125,1474.5225830078125,4582
2020-01-24 12:44:00-05:00,1474.5899658203125,1474.7249755859375,1473.1500244140625,1473.56494140625,1473.56494140625,3346
2020-01-24 12:46:00-05:00,1473.3399658203125,1473.3399658203125,1472.0,1473.06005859375,1473.06005859375,4441
2020-01-24 12:48:00-05:00,1473.952392578125,1475.6300048828125,1473.952392578125,1475.6300048828125,1475.6300048828125,1230
2020-01-24 12:50:00-05:00,1475.0,1476.1700439453125,1474.75,1475.9100341796875,1475.9100341796875,6057
2020-01-24 12:52:00-05:00,1476.02001953125,1476.02001953125,1475.1300048828125,1475.260009765625,1475.260009765625,2115
2020-01-24 12:54:00-05:00,1475.5450439453125,1475.5450439453125,1474.780029296875,1474.780029296875,1474.780029296875,1443
